weapon,weapon_uuid,skin,skin_uuid,theme_uuid,content_tier_uuid
Classic,29a0cfab-485b-f5d5-779a-b59f85e204a8,VCT26 x VIT Classic,d2fbf519-43dd-a410-3c6f-aaa26dba9852,7bd85a26-409b-aa55-091a-f09af666b607,e046854e-406c-37f4-6607-19a9ba8426fc
Classic,29a0cfab-485b-f5d5-779a-b59f85e204a8,VCT26 x WOL Classic,e187724b-40fb-2eaa-bd03-16b3faa14d9e,6084d286-46ae-19e9-e3bf-e5973614a4c1,e046854e-406c-37f4-6607-19a9ba8426fc
Classic,29a0cfab-485b-f5d5-779a-b59f85e204a8,VCT26 x XLG Classic,d014e645-4349-cbf5-5a14-938073bb8754,41da7ccb-4f0c-cb3a-ea2a-179363272a0a,e046854e-406c-37f4-6607-19a9ba8426fc
Classic,29a0cfab-485b-f5d5-779a-b59f85e204a8,VCT26 x ZETA Classic,fcd3527f-40bd-c834-d68b-fdb5adfce2d1,0d9c9e1d-4540-7d9f-1706-f99a70f2b03d,e046854e-406c-37f4-6607-19a9ba8426fc
Classic,29a0cfab-485b-f5d5-779a-b59f85e204a8,Storm Maw Classic,6e93f64b-41d5-2b86-85aa-54986aa85def,0daf1227-4446-6793-69a9-75914e9b3837,12683d76-48d7-84a3-4e09-6985794f0445
Bandit,410b2e0b-4ceb-1321-1727-20858f7f3477,Standard Bandit,b576b9f1-407d-310a-6009-6287fb6829bc,5a629df4-4765-0214-bd40-fbb96542941f,
Bandit,410b2e0b-4ceb-1321-1727-20858f7f3477,Random Favorite Skin,1c9e4c40-4cb7-cbc8-1368-8f9feaa08f65,0d7a5bfb-4850-098e-1821-d989bbfd58a8,
Bandit,410b2e0b-4ceb-1321-1727-20858f7f3477,Reaver Bandit,ff766c80-4c4a-269d-2164-3ebb341de27a,2a43a7c0-45b5-2dbb-5c48-be8b40c35d9a,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Flutter Ghost,d0fbfdee-4961-cf51-24a4-4a853ee9fd0c,afe45494-4fb5-4f33-8159-e39e53aa4cfe,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Fiber Optic Ghost,86564070-4e0e-fae7-1c2c-e28f044076d6,45ccb0e0-4ad2-5b0e-c5ed-068e29088ba3,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Frequency Ghost,53a99777-4d4b-8380-5eed-d1a43793aeb1,0ff2db38-4063-892c-d99a-c9a0b7f28bbe,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,VALORANT GO! Vol. 1 Ghost,3714831b-4b90-bb6b-4185-7fb05ba9b9a2,a574e9a3-4c83-2e59-7fb8-a9b7a7aba27e,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,VALORANT GO! Vol. 3 Ghost,2e8d2911-4e9a-34fe-f5bd-ae80d2a4d380,ed843a04-4fa2-e15f-8741-969ebd9eac55,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Radiant Entertainment System Ghost,9ad4308f-4ffb-03a8-25c3-7a80b60579de,ad4988de-487f-5f0b-5b21-a9af80995aea,411e4a55-4e59-7757-41f0-86a53f101bb5
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Gaia's Vengeance Ghost,daed0e44-4ab6-22b4-a5a5-57a4957a056b,204c78ee-4b19-db4e-9389-28b2585ffe1f,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Celestia Ghost,f32de4c8-472f-9b3e-cd8d-d2b3193c01a7,d58381aa-4d1a-a30a-ab0f-2c99487887ab,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Endeavour Ghost,cd281dcd-4276-1def-11d9-74a4a72db204,24510d1a-4601-6a3e-fef0-99a09072f4cd,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Piedra del Sol Ghost,9db45d13-4cc3-4b6c-4801-459b79f8cda5,b13d0176-4834-e039-964d-c293a1230d4e,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Bumble Brigade Ghost,cc29eecb-4b93-2b73-2c04-e284565d9b78,21f74546-490a-fc6e-7504-0395b9cb6370,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Aperture Ghost,dddfda59-462c-5eec-f4de-e997abb3338c,13f016d1-4815-3b33-27a4-fb938bc7ab7a,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Tacti-Treat Ghost,1efccc95-4855-8e99-49be-fe88d674fc98,63a4e4e7-4e10-9509-4b09-00a8b8bb6894,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Comet Ghost,2204f110-428c-3e94-a188-0fa1b093c2be,91640e14-4efe-e150-7b14-31a021012b3a,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Phaseguard Ghost,c9c0b280-44ce-f539-02f0-b39884790182,ac741228-4609-cb05-4320-cf8cd3610f87,411e4a55-4e59-7757-41f0-86a53f101bb5
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Starlit Odyssey Ghost,df65f29b-465c-827a-7c34-15be149b883e,16b921f0-4127-32af-7b2e-97bc0f300053,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Singularity Ghost,4582dd2b-4528-845d-dec8-16911ca7ba50,2a8ecbef-4fd0-35aa-5540-1d928eb24047,e046854e-406c-37f4-6607-19a9ba8426fc
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Topotek Ghost,e223e993-45f5-013b-4259-11b263184752,418542b0-4f5c-3f37-4f5a-ecb1d3bc04ce,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Spitfire Ghost,d2ed8432-44a2-fb53-cd5f-089251862942,39a6524c-4842-a05c-e420-27ab8d022cea,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Heartstopper Ghost,25a656e2-4994-020b-32e9-e99b8171429f,6a506fef-44f5-e894-0dcb-0fa2add8c955,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,.EXE Ghost,67d3e2f7-4b73-7598-0027-63bd9e2e5fcc,271874eb-491b-eae3-51f8-6f93f93035f9,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Hush Ghost,a1d3a9e2-4f61-b1f7-3a01-cf867264d1cb,ca77e082-4c08-bf86-2d62-6a8628398615,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Soulstrife Ghost,2fcdb6c8-4183-0079-13fe-2cb51da0b87c,ee07cbca-4cdd-05fe-0e87-97b00f850d5e,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Digihex Ghost,a754999a-4acf-0fca-a155-3684f176b5fe,e69b5e5b-453d-6666-aded-7494c2d1b9fc,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Infantry Ghost,65ce6a98-4867-b695-279f-819c44ec6f95,ba8d1971-47ea-fe7c-20c2-2f95c63d567d,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Goldwing Ghost,44be88b3-4a0e-64c8-950d-66a969e71f7e,40c6802a-425b-938e-369b-afbc5503fc85,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,XERØFANG Ghost,1c1ea3cf-4146-de0f-7e6a-828f68f0bb63,d7ea9c44-45f9-0059-553d-3ea8a71aabc9,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Outpost Ghost,377ea8ac-46bf-52da-3173-109c2950dc9d,36cbae3e-495f-0fae-968f-2b84c97fa146,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Prism Ghost,8163db1a-4e3c-8f11-92fd-bc9e26253593,7e94d78a-498e-67cb-de3d-80a36cee46cf,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Serenity Ghost,d8314b6c-45fc-fbda-a797-569a24c11bb9,ee2ab81e-4f02-0832-121f-1fb1f0f5f016,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Ruination Ghost,8a513c24-4c4d-ac15-6066-a1b2ff577041,c139c173-41f2-93ef-2640-6f84dba75984,e046854e-406c-37f4-6607-19a9ba8426fc
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Smite Ghost,5a448204-40e8-9015-830f-cabad46edf05,cce84786-45b7-3007-d84f-e2a98776a9dc,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Luxe Ghost,cb98b0d6-4e26-973c-c10d-a38637d04b65,f22881cc-4a4a-9bc3-d5e9-ad816b42c2d7,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Magepunk Ghost,33824a13-453b-0636-4ec4-e19708aa934e,eb650d49-4117-e959-6116-e5918a8c04a6,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Minima Ghost,b1f873fd-44c9-a012-4bc3-9b9b524d5a94,b6ab85fa-407e-be1e-4c82-91a853599783,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Valiant Hero Ghost,48486283-48d8-cb8b-01c9-9b9409ab1d4d,651c2cf1-4437-b77d-120d-41a1225acd50,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Belaflaire Ghost,e31f9098-40dd-699d-338f-84bba0828fea,1497695d-4f1c-c3f0-99d2-0fb9937b519e,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Libretto Ghost,e552accf-4c90-0221-02c2-889b6fe10d8f,d853570b-4272-eeb1-77c1-ef890e896815,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Artisan Ghost,8dfec665-4836-d498-2896-08a16c092133,d65eed71-4544-fb44-9a71-27bfdcb66952,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Jigsaw Ghost,f20bdd80-4cbf-67a8-106e-72bbf94336aa,b371ffce-41a1-07f9-d1ce-aa93a6ef1787,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Luna Ghost,4ab1d112-4ae0-4841-11f8-b198cb847862,052c25e8-4a7f-52c8-70a2-0b8e54a4c3ad,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Random Favorite Skin,b4903002-4687-1953-847a-e0b09a2b2726,0d7a5bfb-4850-098e-1821-d989bbfd58a8,
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Eclipse Ghost,4725c2c4-45b7-d9ab-ff4f-a79c3b2dd9ec,749176f4-4159-5eca-8547-f19cb7a009bc,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Rupture Ghost,38844557-4c0f-7a43-f758-f5a9e09f40c3,4d9de10f-47a5-f4e0-2db5-afba24a5e649,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Lycan's Bane Ghost,1a9afd32-46fc-43c1-ab92-0a95e912805b,ac3b20fe-423e-2f58-3baf-2cadeef47230,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Byteshift Ghost,cd3f54e0-45f4-116b-c86c-cc8ca728c369,f13bddc7-4124-a3b3-fd55-fcaacec73b81,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Reaver Ghost,c7261be6-47d2-ef86-82f4-6a844e45d33c,42110a3e-4363-50cc-5a1f-e4bc80f97916,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Tethered Realms Ghost,efbd92f3-4abc-b077-76fd-dc805b3d72a0,b1e665e3-4e4f-f849-dc49-d0a68d10f449,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Sovereign Ghost,a9890917-41ea-eb55-47e7-ee990a87fa4e,975f7716-498d-8e0b-b7c7-02b507b8e14a,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Recon Ghost,bb28991f-4ca9-ca54-962d-31b68c838625,9b3502f8-424b-1c2d-3b2e-4d9c5c1b4e52,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Cavalier Ghost,153b2b33-4e6c-fb98-42dd-5a9819649dc7,0d04f63b-4c0d-88b1-7c99-348bcfcff326,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Mystbloom Ghost,82511942-465b-5600-76d7-778159d01bf4,882ea344-4034-7da9-5b17-229a42f602ec,e046854e-406c-37f4-6607-19a9ba8426fc
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Standard Ghost,1c63b43b-43c4-04e4-01c9-7aa1bffa5ac1,5a629df4-4765-0214-bd40-fbb96542941f,
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Evori Dreamwings Ghost,2a8a2ff3-44f0-6e8f-8e37-7282113177cf,8d9feaf5-4e2c-8ddb-1606-98868ad9e0c7,411e4a55-4e59-7757-41f0-86a53f101bb5
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Freehand Ghost,35dfbae0-4be6-3f47-2a1d-4aa0c5599e1b,51b0a893-40fb-acb4-3214-be89dac1983a,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,CYRAX Ghost,68c49000-4248-88a5-e0ae-6185d3631be2,a3e5c95a-4ae7-214b-e151-7ca70a755919,e046854e-406c-37f4-6607-19a9ba8426fc
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Gridcrash Ghost,fbba3f7e-402a-92f3-b3d6-a69d653e5204,ef051abd-4091-9d6a-68c2-0c80d061472d,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Fortune's Hand Ghost,bc46c754-42a6-f3e1-ff07-5396d514b9f1,70b4ccb1-4508-3a83-b75d-669f76c11e88,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,NO LIMITS Ghost,3f59b69f-4391-b0ee-705e-329175931502,9dd84f5b-490a-9158-98dc-acb50b492039,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Depths Ghost,69addb00-4eb5-eebb-c4c5-2296549cba6f,ad598603-4ea0-0064-b215-359c11e1536d,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Ego Ghost,b84df096-4096-e9c4-0869-8e83e7fc5476,54e935e3-446f-5184-ba3a-f096c595b146,60bca009-4182-7998-dee7-b8a2558dc369
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Vendetta Ghost,0a6edcf0-4a64-0ed5-1b10-0e96c2eb4cb4,2a5c2836-4f75-0a01-089d-eaaf43cc7d14,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Winterwunderland Ghost,845a6945-414c-c916-6041-e4a3ef1108cd,bd8d8003-4b10-ed25-1654-4cb29225464c,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Soul Silencer Ghost,e24330ef-4315-512c-4588-95a601995888,def525c9-4151-ab71-5a18-c7bff46d4e46,12683d76-48d7-84a3-4e09-6985794f0445
Ghost,1baa85b4-4c70-1284-64bb-6481dfc3bb4e,Ayakashi Ghost,a9d11586-488a-c93e-c3cc-1ca5d9b6faa9,d85ff36e-4a81-2da2-7257-18bf865d8026,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Wayfarer Sheriff,34f735c0-4fcd-b4fd-fb34-fbab97b42a41,754fbb11-4ade-2419-8fde-618bdcdffb8a,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Mythmaker Sheriff,c2aee89c-4f9c-47a9-8dc0-f9a53535d508,4c7d76ad-417a-073b-04e1-0aa282877b0a,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Enforcer Sheriff,7aa2c00d-4eb3-0891-8ea0-f2b29cbe7254,82aa4825-43f0-6e75-605a-d29320ea1d40,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Immortalized Sheriff,304e1a7a-411d-2d27-dad6-c09702b5ea2f,2aebbb13-48a0-2c71-04c3-45a58f53f3e5,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,RGX 11z Pro Sheriff,142be691-42a0-c0a1-f6ed-57b3158def7e,629ff769-4e6b-016a-8fe5-5897bc64e3f0,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Altitude Sheriff,1946d021-4c01-2cc7-d29e-4eb9e90279cd,537e0587-416c-f8f3-965c-bba3508156d7,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Space Piercer Sheriff,8b06da10-49fe-8133-b846-8b8e18bf1312,55ba6998-4677-1908-0d2a-f893006fcb1c,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Araxys Sheriff,317574ca-4a9d-9e5a-f9c4-a79aa378f75b,b997274a-420c-e200-1988-3c99e0072f0b,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Aristocrat Sheriff,840f12d8-467b-1a5e-f79c-b893b72b2fbc,38f408dc-416e-eda9-3ac5-21892c5f5ad1,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Composite Sheriff,db5db925-45cc-9a63-3351-6ba36ef1bb9c,2f24105f-48f7-c6c0-906c-92983c979738,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Heartbreaker Sheriff,bc23caf4-4b9c-89cf-48fd-6f9c6f743809,ec9cdaae-4126-8d7a-dbe8-118ba255909e,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Overlay Sheriff,63260230-44aa-2a9f-71db-329e2a3afab5,20cc6d1c-4f39-bc92-d03f-7fbdc4784bdd,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Nebula Sheriff,55ef0ffa-44fe-03ac-dcf0-1982df0857aa,7e1b7375-4b1d-9e2f-14f2-acb278400826,60bca009-4182-7998-dee7-b8a2558dc369
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Doombringer Sheriff,42e25a14-4ef6-19ef-d013-6db2afcb44c3,079316d7-49f2-01be-56ef-04bce1a50dc5,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,ChronoVoid Sheriff,e1fdd246-4a6c-af26-f0a0-65a48f2586da,fedeb054-483c-563d-b191-7487203a3968,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Abyssal Sheriff,79a78823-41dd-a2e8-7586-12bc8154d2d9,fbb643e1-4ba7-4535-b284-b09be186bc0e,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Prelude to Chaos Sheriff,81bd181f-4124-9e58-ffd4-09964dc0d2cc,5a96cfc8-474b-9cd8-a8e8-ed970b3b8411,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Imperium Sheriff,9eba83e5-4084-300e-d001-fd8152dc6522,c1f88e2b-4aad-d84c-eb8f-b3a103b5eb65,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Singularity Sheriff,bfd9e773-4376-1f6a-98f2-dc93f0c0607c,738936d8-5551-4748-9660-44909304f74b,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,ORA by OneTap Sheriff,a452fcd9-4fe6-dc8c-6459-b2ad13ef89ff,d8b688bb-41de-6bca-06da-c29aa10de21a,411e4a55-4e59-7757-41f0-86a53f101bb5
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Surge Sheriff,2674c385-4397-0383-04df-988d8d6fd2c8,f8ca8370-4cdb-67e6-8862-9684ac410148,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Moon Scout Sheriff,50401da0-4915-a924-c3f3-2bb6949d482c,79e7a00e-44c4-0863-954a-cfbfc6676412,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Nanobreak Sheriff,1e8fc4bc-4940-88fc-639e-b0b74bfdae18,8a1afcc7-4424-052f-1717-e59eaf8dcef8,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,.SYS Sheriff,3850ea5a-4e51-d913-7a44-48b2589e06b9,a723f568-40ec-2c18-e0b2-56968af32d76,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Neo Frontier Sheriff,b73f455a-4d77-44e7-fd90-1db9db82a8f6,3e8c23b5-47f3-fc77-788a-94852f7a111e,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Bubblegum Deathwish Sheriff,c7049e63-4c65-dd0e-20ec-7c956217e894,d2720c7f-4a1d-d196-edb3-418fd85f6b78,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,EX.O Sheriff,2109efb1-432f-8fe8-897b-31a9d135ac3c,378e1ef1-4047-a4dc-013e-2196a66ca564,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Protektor Sheriff,4f1fde01-4130-0ae7-1320-6fb2f2fb6ab9,818fadb7-4dac-e808-60dd-95bc704a9395,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Prism II Sheriff,3194b53a-40a9-a419-a8a6-43b1a53cd0e9,b7ce48c8-412e-b318-8f8d-f88893db886a,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Retrowave Sheriff,570e61cd-4057-85ef-2da0-e4bbba48d706,7aee438c-4db7-92a5-edd7-ae8fff60089b,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,K/TAC Sheriff,95eb82e2-4859-5564-7b3b-ddbf2fb8088d,ac0281eb-4e65-4871-f8fb-6da74eee36b4,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Aemondir Sheriff,db41461d-4cee-b397-09ff-f2b0d8f012f4,3ffc865a-4dd8-e06e-a4f5-248ad30d6040,60bca009-4182-7998-dee7-b8a2558dc369
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Monstrocity Sheriff,f8dfd0ad-496b-2b31-fff8-dea9de2f04c0,f45db2a2-40a8-df24-aed8-f9971e578cde,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Iridian Thorn Sheriff,6b57a839-4f3e-8df9-4b05-0db2c9fa1fae,248a4c03-4d30-31b9-faab-68b329baba26,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Magepunk Sheriff,6460edbf-458d-bf61-7519-519305ba5da2,df7fbc2f-4801-df74-7c08-0bb09ce3904c,60bca009-4182-7998-dee7-b8a2558dc369
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Signature Sheriff,cb89c7bb-445e-dfec-ad4a-b0ba37271329,36f9abb7-4d30-16f1-f476-8c81e67f1d14,12683d76-48d7-84a3-4e09-6985794f0445
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Minima Sheriff,46ffe3ea-4fb5-7773-6242-f5b57bf53ef8,d51e0044-49dc-f11a-d981-cba8a1a762e0,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Overdrive Sheriff,208bdc02-451d-60e5-196c-47ae67f150fc,fc62f717-4485-aec1-7d25-5085c9a97a05,e046854e-406c-37f4-6607-19a9ba8426fc
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Silvanus Sheriff,721ab58c-4ba2-b7ae-c571-0993d9799fc5,9091d9fb-4eae-3808-70e8-51b9feb82274,0cebb8be-46d7-c12a-d306-e9907bfc5a25
Sheriff,e336c6b8-418d-9340-d77f-7a9e4cfe0702,Crimsonbeast Sheriff,97a3cdc4-4f3a-ed26-02d6-6dbf6c1380d0,b14ecaaa-4718-924c-4425-178e84fc7e32,60bca009-4182-7998-dee7-b8a2558dc369
